"","CNTRYID","CNTSCHID","age","sex","ESCS","SES","MATH","growth"
"3562",360,36000320,16,1,-1.8786,-0.412414358767586,294.8243,"1"
"3563",360,36000056,16,0,-1.2151,0.224620454569526,470.5515,"1"
"3564",360,36000297,16,0,-2.5118,-1.02035775561018,354.6936,"0"
"3565",360,36000208,16,0,-2.9554,-1.44626377399201,405.4883,"0"
"3566",360,36000032,16,1,-2.0606,-0.587154880285829,348.3969,"0"
"3567",360,36000356,16,0,-2.2513,-0.770248382777747,320.2477,"0"
"3568",360,36000318,16,0,-1.2065,0.232877424267641,391.8663,"1"
"3569",360,36000089,16,1,-2.3509,-0.865875613234983,302.4765,"0"
"3570",360,36000224,16,1,-0.7254,0.694787670984272,444.8136,"0"
"3571",360,36000082,16,1,-0.7437,0.677217607556888,437.2989,"1"
"3572",360,36000243,16,1,0.0341,1.42399330885848,369.1367,"1"
"3573",360,36000244,16,0,-1.5159,-0.0641814623133726,402.8069,"1"
"3574",360,36000280,16,0,0.0843,1.47219096918934,385.4328,"0"
"3575",360,36000249,16,0,-1.6439,-0.1870758950295,372.3932,"0"
"3576",360,36000062,16,1,-0.6023,0.812977551197985,465.9936,"1"
"3577",360,36000291,16,0,-1.6466,-0.189668199469606,383.0271,"1"
"3578",360,36000370,16,0,0.1898,1.57348286490458,339.087,"0"
"3579",360,36000301,16,0,-2.9914,-1.48082783319342,338.8676,"0"
"3580",360,36000193,16,0,-2.4211,-0.933275528677734,340.5314,"0"
"3581",360,36000352,16,0,-1.398,0.0490158315712477,355.1143,"0"
"3582",360,36000098,16,1,-2.5628,-1.06932350614551,267.2062,"0"
"3583",360,36000074,16,0,-2.2838,-0.801452047334576,320.7993,"0"
"3584",360,36000379,16,1,-3.2716,-1.74985142731106,328.7716,"1"
"3585",360,36000121,16,0,-1.294,0.148867558153101,362.1334,"0"
"3586",360,36000026,16,0,-2.5484,-1.05549788246494,402.0803,"0"
"3587",360,36000329,16,1,-3.0601,-1.54678757950277,418.8685,"0"
"3588",360,36000261,16,0,-2.3785,-0.892374725289398,290.2103,"1"
"3589",360,36000021,16,1,-1.5796,-0.125340644844758,381.407,"0"
"3590",360,36000274,16,0,-0.2285,1.1718676992393,279.0948,"0"
"3591",360,36000249,16,0,-2.1533,-0.676157332729462,390.5972,"0"
"3592",360,36000187,16,1,-1.0638,0.369885514491011,356.3406,"1"
"3593",360,36000217,16,1,-1.1641,0.273586205104858,307.9304,"0"
"3594",360,36000300,16,1,-0.2952,1.10782817844113,330.2599,"0"
"3595",360,36000139,16,1,-1.7033,-0.244106592711827,379.9866,"0"
"3596",360,36000048,16,1,-2.0209,-0.549038403888718,514.7869,"0"
"3597",360,36000095,16,1,-1.5552,-0.101913893608246,307.7699,"1"
"3598",360,36000253,16,0,0.612,1.97884247031668,515.8573,"1"
"3599",360,36000225,16,0,-0.3533,1.05204562734108,477.9123,"0"
"3600",360,36000392,16,1,0.2718,1.65221211086335,428.9384,"1"
"3601",360,36000190,16,1,-0.0148,1.3770437951099,443.8164,"1"
"3602",360,36000221,16,1,-2.1039,-0.628727762603081,296.1769,"0"
"3603",360,36000359,16,1,-1.8792,-0.412990426420943,470.7322,"0"
"3604",360,36000194,16,0,-1.1402,0.296532899963572,388.5085,"0"
"3605",360,36000105,16,1,-3.0182,-1.50655885504336,412.8791,"1"
"3606",360,36000099,16,1,-0.9762,0.45399139188111,481.4585,"0"
"3607",360,36000253,16,0,-0.1739,1.22428985569477,395.7903,"1"
"3608",360,36000355,16,0,-1.3854,0.0611132522917414,352.4297,"0"
"3609",360,36000159,16,0,0.3501,1.72738893962642,420.503,"0"
"3610",360,36000327,16,1,-2.8219,-1.31808872112011,341.5177,"0"
"3611",360,36000366,16,0,-2.0998,-0.624791300305143,322.9574,"0"
"3612",360,36000213,16,0,-1.7312,-0.270893738592921,369.5483,"0"
"3613",360,36000090,16,0,-1.3313,0.113055352369417,505.5578,"1"
"3614",360,36000148,16,1,-0.6291,0.787246529348045,422.0168,"1"
"3615",360,36000387,16,1,-2.3038,-0.82065430244647,503.0271,"0"
"3616",360,36000103,16,1,-2.3085,-0.825166832397766,308.4024,"0"
"3617",360,36000142,16,1,-1.8602,-0.394748284064643,407.1219,"1"
"3618",360,36000382,16,1,-2.4687,-0.978976895844044,367.8996,"0"
"3619",360,36000156,16,1,-1.7289,-0.268685479255053,422.6354,"0"
"3620",360,36000256,16,1,-1.8048,-0.341558037404694,318.9099,"1"
"3621",360,36000145,16,1,-2.2568,-0.775529002933518,395.9744,"0"
"3622",360,36000193,16,0,-2.9977,-1.48687654355366,351.0237,"0"
"3623",360,36000317,16,1,-1.9294,-0.461188086751799,385.6119,"0"
"3624",360,36000414,16,1,-2.4035,-0.916377544179267,301.0861,"0"
"3625",360,36000200,16,1,-0.4242,0.983973632969408,434.3279,"0"
"3626",360,36000176,16,0,-1.4008,0.0463275158555823,355.5352,"0"
"3627",360,36000243,16,0,-1.6294,-0.173154260073376,362.0241,"0"
"3628",360,36000123,16,1,-2.0948,-0.619990736527169,389.6676,"0"
"3629",360,36000206,16,1,-1.1239,0.312182737879767,379.9327,"0"
"3630",360,36000317,16,1,-2.3626,-0.877108932475441,346.4692,"0"
"3631",360,36000100,16,0,-0.0272,1.36513839694052,333.2135,"1"
"3632",360,36000290,16,0,-1.4525,-0.00331031360866578,329.9534,"1"
"3633",360,36000011,16,1,-1.5231,-0.0710942741536546,381.724,"0"
"3634",360,36000195,16,1,-1.5367,-0.0841518076297432,353.0989,"1"
"3635",360,36000342,16,1,-0.4349,0.973700426484544,417.6542,"0"
"3636",360,36000048,16,1,-1.4124,0.0351902078906832,420.7697,"0"
"3637",360,36000331,16,0,-1.1159,0.319863639924525,331.6273,"0"
"3638",360,36000068,16,0,-1.0079,0.423555817528757,373.404,"0"
"3639",360,36000292,16,0,-0.5044,0.90697258997071,396.8821,"0"
"3640",360,36000351,16,0,0.061,1.44982034198398,472.7609,"1"
"3641",360,36000218,16,0,-1.5339,-0.081463491914078,385.8012,"0"
"3642",360,36000009,16,0,-1.9913,-0.520619066323113,344.633,"1"
"3643",360,36000161,16,1,-1.026,0.406177776652492,310.9931,"0"
"3644",360,36000137,16,1,-1.8522,-0.387067382019885,332.9652,"0"
"3645",360,36000135,16,0,-1.8343,-0.369881363694739,317.2484,"0"
"3646",360,36000329,16,0,-3.0346,-1.52230470423511,346.5951,"0"
"3647",360,36000029,16,1,0.66,2.02492788258523,396.7805,"1"
"3648",360,36000331,16,0,0.2123,1.59508540190546,355.8818,"0"
"3649",360,36000369,16,1,-2.2355,-0.75507860123935,391.9794,"0"
"3650",360,36000123,16,1,-2.4856,-0.995202801413595,350.284,"0"
"3651",360,36000139,16,1,-0.7633,0.658399397547231,420.8931,"0"
"3652",360,36000117,16,1,-1.2446,0.196297128279481,356.1801,"1"
"3653",360,36000033,16,0,-1.7239,-0.263884915477079,346.9115,"0"
"3654",360,36000396,16,0,-2.851,-1.34602800230791,466.0419,"1"
"3655",360,36000357,16,1,-2.8833,-1.37703964431362,377.3145,"0"
"3656",360,36000027,16,1,-2.035,-0.562575993742604,476.9855,"1"
"3657",360,36000323,16,1,-2.3347,-0.850321786594348,334.1961,"0"
"3658",360,36000077,16,1,-2.2545,-0.77332074359565,311.3786,"0"
"3659",360,36000345,16,0,-2.3413,-0.856658530781273,431.0319,"1"
"3660",360,36000313,16,0,-1.6698,-0.211942815399403,359.5737,"0"
"3661",360,36000183,16,1,-1.7594,-0.297968918300693,262.0581,"1"
"3662",360,36000368,16,0,-2.7494,-1.24848054633949,362.9496,"0"
"3663",360,36000134,16,0,-2.2074,-0.728099432807137,261.6037,"0"
"3664",360,36000319,16,0,-0.5688,0.845141328510408,423.8215,"0"
"3665",360,36000377,16,0,-2.0067,-0.535404802759272,362.6901,"0"
"3666",360,36000375,16,0,-3.8313,-2.28722653661744,388.5187,"0"
"3667",360,36000253,16,0,0.4215,1.79594099037588,420.4354,"1"
"3668",360,36000184,16,0,-2.1858,-0.707360997286291,341.6298,"0"
"3669",360,36000391,16,0,-0.345,1.06001456321251,394.9186,"0"
"3670",360,36000161,16,0,-2.4741,-0.984161504724255,382.2134,"0"
"3671",360,36000186,16,0,-1.7892,-0.326580278417416,473.4239,"1"
"3672",360,36000285,16,0,0.455,1.82810476768831,421.2432,"1"
"3673",360,36000082,16,1,-1.0671,0.366717142397548,431.9972,"0"
"3674",360,36000368,16,1,-1.7452,-0.284335317171247,369.9732,"0"
"3675",360,36000378,16,1,-1.5339,-0.081463491914078,400.3103,"0"
"3676",360,36000310,16,0,-0.6454,0.771596691431851,332.0223,"0"
"3677",360,36000010,16,1,-1.189,0.249679397490549,358.8218,"0"
"3678",360,36000027,16,1,-1.0876,0.347034830907856,417.2049,"1"
"3679",360,36000332,16,0,-2.0183,-0.546542110724171,291.0704,"0"
"3680",360,36000020,16,1,-1.3921,0.0546804968292567,400.7496,"0"
"3681",360,36000349,16,0,-1.7053,-0.246026818223017,478.4263,"1"
"3682",360,36000148,16,0,-1.1502,0.286931772407625,395.5676,"1"
"3683",360,36000224,16,0,-2.2335,-0.75315837572816,449.1315,"0"
"3684",360,36000206,16,0,-2.1878,-0.709281222797481,304.0423,"0"
"3685",360,36000211,16,0,-2.6508,-1.15381342863785,333.2987,"0"
"3686",360,36000024,16,1,-0.3271,1.07720058153766,363.0359,"1"
"3687",360,36000393,16,1,-1.4941,-0.0432510042414072,513.9403,"1"
"3688",360,36000318,16,0,-1.8984,-0.431424591328362,390.3425,"0"
"3689",360,36000116,16,0,-2.0226,-0.550670595573229,368.8953,"0"
"3690",360,36000054,16,1,-2.3243,-0.840336613936163,315.3274,"0"
"3691",360,36000104,16,1,-1.2719,0.170086050051745,288.0878,"0"
"3692",360,36000011,16,0,-1.235,0.205514210733191,452.5746,"1"
"3693",360,36000022,16,0,-3.6017,-2.06678464793289,380.9762,"1"
"3694",360,36000193,16,0,-2.5791,-1.0849733440617,364.2474,"1"
"3695",360,36000020,16,1,-0.6337,0.78283001067231,331.594,"0"
"3696",360,36000351,16,1,1.0247,2.37508100455063,538.9171,"1"
"3697",360,36000346,16,0,-1.7839,-0.321491680812764,287.449,"0"
"3698",360,36000269,16,0,-1.4188,0.0290454862548769,451.2228,"0"
"3699",360,36000201,16,0,-1.189,0.249679397490549,423.5268,"1"
"3700",360,36000379,16,1,-2.9968,-1.48601244207363,335.706,"1"
"3701",360,36000128,16,1,-1.3084,0.135041934472537,360.2965,"0"
"3702",360,36000201,16,0,-2.9167,-1.40910741035049,307.4438,"1"
"3703",360,36000297,16,1,-2.7815,-1.27930016579408,319.4312,"0"
"3704",360,36000281,16,0,0.4957,1.86718135684101,419.2934,"0"
"3705",360,36000343,16,0,-1.766,-0.304305662487618,369.6027,"0"
"3706",360,36000241,16,0,-2.4263,-0.938268115006826,381.07,"0"
"3707",360,36000067,16,1,-1.7884,-0.32581218821294,342.8488,"0"
"3708",360,36000183,16,0,-1.8642,-0.398588735087022,318.5135,"0"
"3709",360,36000008,16,1,0.8999,2.25525893265241,402.0134,"0"
"3710",360,36000082,16,1,-1.099,0.336089545494076,389.8705,"1"
"3711",360,36000335,16,0,-1.7759,-0.313810778768006,400.3818,"0"
"3712",360,36000120,16,0,-1.5965,-0.141566550414309,432.7976,"1"
"3713",360,36000074,16,0,-2.0687,-0.594931793606147,365.3819,"0"
"3714",360,36000203,16,1,-1.1227,0.31333487318648,361.3191,"0"
"3715",360,36000330,16,1,-1.3008,0.142338791415057,372.5828,"0"
"3716",360,36000003,16,0,-2.3682,-0.882485563906772,390.276,"0"
"3717",360,36000001,16,0,0.8659,2.22261509896219,466.2707,"1"
"3718",360,36000229,16,0,-3.3721,-1.84634275924833,354.0984,"0"
"3719",360,36000079,16,0,-1.6167,-0.160960828077323,302.066,"0"
"3720",360,36000153,16,1,-1.5339,-0.081463491914078,351.7184,"0"
"3721",360,36000020,16,0,-1.2851,0.157412561677894,399.1774,"1"
"3722",360,36000295,16,1,-1.8445,-0.379674513801805,429.9465,"0"
"3723",360,36000022,16,0,-1.2306,0.209738706857808,387.3792,"1"
"3724",360,36000232,16,1,-1.2641,0.177574929545384,246.2379,"0"
"3725",360,36000384,16,0,-2.4501,-0.961118798589981,341.3374,"0"
"3726",360,36000164,16,1,-2.3186,-0.834863971229273,371.7054,"0"
"3727",360,36000346,16,0,-3.0214,-1.50963121586126,270.2232,"0"
"3728",360,36000329,16,1,-1.9525,-0.483366691406037,392.5523,"1"
"3729",360,36000249,16,0,-0.8657,0.560083851374329,414.3782,"0"
"3730",360,36000384,16,0,-1.9864,-0.515914513820699,369.9517,"0"
"3731",360,36000113,16,1,-1.0551,0.378238495464685,387.8655,"1"
"3732",360,36000006,16,0,-0.0587,1.33489484513929,356.8576,"0"
"3733",360,36000290,16,1,0.1248,1.51107553579092,333.4394,"1"
"3734",360,36000042,16,0,0.1262,1.51241969364875,465.0209,"1"
"3735",360,36000209,16,0,0.6504,2.01571080013152,456.6177,"0"
"3736",360,36000392,16,1,-1.0336,0.398880919709972,333.0736,"1"
"3737",360,36000326,16,0,-1.9616,-0.492103717481949,343.319,"0"
"3738",360,36000153,16,0,0.3341,1.7120271355369,351.561,"1"
"3739",360,36000255,16,1,-1.2652,0.176518805514229,316.0991,"1"
"3740",360,36000189,16,0,-0.6485,0.768620341889507,436.4137,"0"
"3741",360,36000284,16,0,-0.6038,0.811537382064592,454.6514,"1"
"3742",360,36000034,16,1,-1.8265,-0.3623924842011,323.4607,"0"
"3743",360,36000118,16,1,-2.9796,-1.4694985026774,348.6173,"1"
"3744",360,36000268,16,1,-2.7445,-1.24377599383707,331.6695,"0"
"3745",360,36000356,16,1,-2.4595,-0.970143858492572,273.2012,"1"
"3746",360,36000070,16,0,-1.7237,-0.26369289292596,437.2962,"0"
"3747",360,36000190,16,0,0.7627,2.12353146258481,482.2453,"1"
"3748",360,36000069,16,0,-0.5774,0.836884358812294,453.4235,"1"
"3749",360,36000277,16,0,-3.3361,-1.81177870004692,345.1325,"0"
"3750",360,36000134,16,0,-1.9313,-0.463012300987429,374.7842,"0"
"3751",360,36000025,16,1,-1.4933,-0.0424829140369315,480.3092,"1"
"3752",360,36000052,16,0,-1.6356,-0.179106959158063,376.036,"0"
"3753",360,36000390,16,1,-0.6357,0.78090978516112,263.1594,"0"
"3754",360,36000071,16,0,-0.3801,1.02631460549114,296.1578,"0"
"3755",360,36000020,16,1,-0.962,0.467624993010556,317.9545,"0"
"3756",360,36000287,16,0,-0.6165,0.799343950068539,488.3597,"1"
"3757",360,36000220,16,1,0.5035,1.87467023633465,346.5404,"1"
"3758",360,36000066,16,0,-0.3857,1.02093797405981,426.8672,"0"
"3759",360,36000119,16,1,-2.0854,-0.610965676624579,299.4342,"1"
"3760",360,36000320,16,1,-0.9049,0.522447431355015,309.8891,"0"
"3761",360,36000073,16,1,-1.2053,0.234029559574355,377.0045,"0"
"3762",360,36000012,16,0,-0.6891,0.729639764012361,436.1819,"1"
"3763",360,36000321,16,1,-0.7418,0.679041821792518,327.3327,"1"
"3764",360,36000054,16,1,-3.086,-1.57165449987268,367.2046,"0"
"3765",360,36000190,16,0,0.998,2.34944599397625,420.9971,"1"
"3766",360,36000364,16,1,-1.0449,0.388031645571751,318.3151,"0"
"3767",360,36000081,1,1,-1.8702,-0.40434941162059,308.143,"1"
"3768",360,36000414,16,1,-2.465,-0.975424478648343,340.1844,"1"
"3769",360,36000200,16,1,-1.7999,-0.33685348490228,397.2215,"0"
"3770",360,36000303,16,1,-4.1487,-2.59196632524321,316.2979,"1"
"3771",360,36000035,16,1,-1.2244,0.215691405942495,306.5415,"0"
"3772",360,36000303,16,1,-2.3616,-0.876148819719847,311.3317,"0"
"3773",360,36000372,16,0,-1.5339,-0.081463491914078,344.9248,"0"
"3774",360,36000412,16,1,-1.4275,0.0206925052812027,291.0383,"0"
"3775",360,36000247,16,1,-1.5339,-0.081463491914078,406.5835,"0"
"3776",360,36000063,16,0,-1.84,-0.375354006401629,287.2961,"1"
"3777",360,36000291,16,1,-1.116,0.319767628648965,416.6183,"0"
"3778",360,36000159,16,0,0.1877,1.57146662811783,481.3093,"0"
"3779",360,36000092,16,0,-1.1325,0.303925768181652,430.3883,"0"
"3780",360,36000005,16,0,-1.781,-0.318707353821539,341.0781,"0"
"3781",360,36000249,16,0,-1.0228,0.409250137470395,436.928,"0"
"3782",360,36000130,16,0,-1.0335,0.398976930985531,444.3339,"0"
"3783",360,36000264,16,0,-1.4006,0.0465195384067012,318.7655,"0"
"3784",360,36000085,16,1,-3.2056,-1.68648398544181,313.3291,"0"
"3785",360,36000223,16,0,-1.0416,0.391200017665214,423.2915,"0"
"3786",360,36000076,16,1,1.0467,2.39620348517372,463.0416,"0"
"3787",360,36000313,16,0,-2.4755,-0.985505662582088,391.2702,"0"
"3788",360,36000209,16,0,-2.223,-0.743077191794415,366.0774,"1"
"3789",360,36000116,16,1,-2.4271,-0.939036205211302,304.1897,"0"
"3790",360,36000181,16,1,-1.1274,0.308822343235185,364.4449,"1"
"3791",360,36000285,16,1,-1.6947,-0.235849623013713,495.8802,"0"
"3792",360,36000392,16,0,-1.8007,-0.337621575106755,476.7293,"1"
"3793",360,36000261,16,0,-2.0049,-0.533676599799202,238.0045,"0"
"3794",360,36000049,16,1,-1.1076,0.327832575795961,488.9998,"1"
"3795",360,36000046,16,1,-2.5476,-1.05472979226047,285.0047,"1"
"3796",360,36000330,16,0,-2.5466,-1.05376967950487,371.0515,"0"
"3797",360,36000231,16,0,-1.4062,0.0411429069753708,366.2613,"0"
"3798",360,36000261,16,1,-1.744,-0.283183181864533,254.1318,"0"
"3799",360,36000170,16,0,-0.4274,0.980901272151505,343.1041,"0"
"3800",360,36000413,16,1,-1.7676,-0.305841842896569,389.2731,"0"
"3801",360,36000007,16,0,-1.5876,-0.133021546889516,361.2618,"0"
"3802",360,36000264,16,0,-1.6579,-0.200517473607826,378.5629,"0"
"3803",360,36000109,16,1,-0.8482,0.576885824597237,378.4733,"0"
"3804",360,36000141,16,0,-1.7429,-0.282127057833379,367.8464,"1"
"3805",360,36000085,16,0,-2.2641,-0.782537826049359,323.4823,"1"
"3806",360,36000323,16,1,-1.2825,0.15990885484244,305.3524,"0"
"3807",360,36000129,16,0,-2.1403,-0.66367586690673,353.8567,"0"
"3808",360,36000155,16,1,-0.7001,0.719078523700819,310.6391,"0"
"3809",360,36000299,16,0,-1.0796,0.354715732952614,381.0127,"0"
"3810",360,36000150,16,1,-3.3582,-1.83299719194557,300.9514,"0"
"3811",360,36000387,16,0,-1.2614,0.180167233985489,393.3658,"0"
"3812",360,36000253,16,0,-0.0358,1.35688142724241,411.3286,"1"
"3813",360,36000251,16,1,-1.0435,0.389375803429584,359.6904,"0"
"3814",360,36000037,16,1,-1.7157,-0.256011990881202,447.5443,"1"
"3815",360,36000019,16,0,-1.8475,-0.382554852068589,413.4056,"0"
"3816",360,36000006,16,1,-2.5547,-1.06154659282519,417.1497,"1"
"3817",360,36000128,16,0,-0.3922,1.01469724114844,377.7456,"0"
"3818",360,36000074,16,0,-2.5509,-1.05789816435393,344.9983,"0"
"3819",360,36000175,16,0,-2.5337,-1.0413842249577,290.4022,"0"
"3820",360,36000153,16,1,-2.5845,-1.09015795294191,398.7965,"0"
"3821",360,36000070,16,1,-1.7948,-0.331956909848746,355.0582,"0"
"3822",360,36000053,16,1,-0.5155,0.896315338383608,373.0827,"1"
"3823",360,36000146,16,0,-1.2585,0.182951560976714,343.586,"0"
"3824",360,36000242,16,1,-1.5791,-0.12486058846696,315.024,"0"
"3825",360,36000067,16,1,-1.5503,-0.0972093411058317,339.7346,"0"
"3826",360,36000010,16,1,-2.5474,-1.05453776970935,415.6405,"0"
"3827",360,36000400,16,1,-1.0943,0.340602075445371,354.554,"1"
"3828",360,36000208,16,1,-1.1072,0.328216620898199,395.9139,"0"
"3829",360,36000021,16,1,-1.9259,-0.457827692107217,403.4761,"0"
"3830",360,36000276,16,0,-2.7991,-1.29619815029255,317.8816,"1"
"3831",360,36000106,16,1,-2.9787,-1.46863440119736,343.3683,"0"
"3832",360,36000290,16,1,0.3978,1.77318631806829,421.8043,"1"
"3833",360,36000109,16,1,-1.8482,-0.383226930997506,396.6155,"1"
"3834",360,36000356,16,1,-2.5786,-1.08449328768391,310.5387,"1"
"3835",360,36000161,16,1,-2.1737,-0.695743632943595,381.5854,"0"
"3836",360,36000287,16,1,-0.9456,0.483370842202309,472.795,"0"
"3837",360,36000015,16,1,-1.8155,-0.351831243889557,296.9193,"1"
"3838",360,36000128,16,1,-1.9776,-0.507465521571465,426.8311,"1"
"3839",360,36000353,16,1,-0.5062,0.905244387010639,410.0789,"0"
"3840",360,36000214,16,0,-1.5751,-0.121020137444581,344.983,"0"
"3841",360,36000287,16,1,0.6005,1.96780117362734,478.9035,"1"
"3842",360,36000351,16,1,-0.535,0.877593139649511,574.0967,"0"
"3843",360,36000277,16,1,-2.1632,-0.685662449009849,301.6442,"0"
"3844",360,36000218,16,1,-1.961,-0.491527649828593,397.4883,"0"
"3845",360,36000059,16,0,-2.2588,-0.777449228444707,415.8375,"0"
"3846",360,36000260,16,0,0.6334,1.99938888328641,420.9511,"1"
"3847",360,36000356,16,1,-0.6147,0.80107215302861,289.6564,"0"
"3848",360,36000147,16,0,-0.6565,0.76093943984475,360.4885,"0"
"3849",360,36000147,16,0,-1.2497,0.191400553225948,324.0101,"1"
"3850",360,36000292,16,1,-0.6131,0.802608333437561,336.446,"0"
"3851",360,36000176,16,1,-1.2082,0.23124523258313,351.8649,"0"
"3852",360,36000400,16,0,0.084,1.47190293536266,340.7562,"0"
"3853",360,36000213,16,1,-1.2387,0.20196179353749,411.4313,"0"
"3854",360,36000258,16,1,-1.3524,0.0927969732263678,394.798,"0"
"3855",360,36000328,16,0,-1.1412,0.295572787207978,270.3985,"0"
"3856",360,36000374,16,1,-1.3789,0.0673539852031072,267,"1"
"3857",360,36000295,16,1,-1.3529,0.0923169168485705,409.728,"0"
"3858",360,36000350,16,1,-1.8514,-0.386299291815409,364.4592,"0"
"3859",360,36000307,16,0,-1.6677,-0.209926578612655,394.7831,"1"
"3860",360,36000178,16,0,-0.8871,0.539537438404602,435.905,"1"
"3861",360,36000194,16,0,-0.1242,1.27200745964783,445.6557,"0"
"3862",360,36000225,16,0,-0.4209,0.987142005062871,447.2285,"0"
"3863",360,36000264,16,1,-1.0019,0.429316494062325,353.6869,"0"
"3864",360,36000194,16,0,-1.273,0.169029926020591,350.6484,"0"
"3865",360,36000109,16,1,-0.2414,1.15948224469213,423.1718,"1"
"3866",360,36000120,16,0,-0.1359,1.26077414040737,496.0181,"0"
"3867",360,36000164,16,0,-0.3326,1.07191996138189,427.1024,"0"
"3868",360,36000167,16,1,-1.5814,-0.127068847804828,508.8914,"0"
"3869",360,36000398,16,1,-1.6098,-0.154336050063719,523.6232,"1"
"3870",360,36000012,16,0,-0.3477,1.05742225877241,491.4488,"1"
"3871",360,36000174,16,0,-0.5548,0.858582907088735,344.1155,"1"
"3872",360,36000229,16,0,-1.9449,-0.476069834463517,345.2212,"1"
"3873",360,36000046,16,1,-2.9872,-1.47679535961992,329.3148,"1"
"3874",360,36000183,16,1,-2.2106,-0.73117179362504,336.0172,"0"
"3875",360,36000241,16,0,-0.7894,0.633340454626208,349.3657,"1"
"3876",360,36000151,16,0,-2.3186,-0.834863971229273,347.716,"0"
"3877",360,36000147,16,1,-1.393,0.0538163953492213,349.4039,"0"
"3878",360,36000318,16,0,-0.6284,0.787918608276962,479.2506,"1"
"3879",360,36000104,16,1,-0.0436,1.34939254774877,313.1795,"0"
"3880",360,36000243,16,0,-1.8954,-0.428544253061577,373.9097,"1"
"3881",360,36000367,16,0,-2.2321,-0.751814217870327,356.4171,"0"
"3882",360,36000198,16,0,-2.1342,-0.657819179097602,401.1919,"0"
"3883",360,36000245,16,1,0.4925,1.86410899602311,518.6976,"1"
"3884",360,36000069,16,0,1.1018,2.44910569800699,452.7909,"1"
"3885",360,36000355,16,1,-0.8545,0.57083711423699,405.8749,"1"
"3886",360,36000149,16,0,-1.7401,-0.279438742117714,272.8205,"1"
"3887",360,36000241,16,0,-3.1047,-1.5896086084023,345.5324,"0"
"3888",360,36000326,16,0,-2.1593,-0.68191800926303,315.6076,"0"
"3889",360,36000021,16,1,-1.9198,-0.451971004298089,405.6798,"0"
"3890",360,36000282,16,0,-2.5609,-1.06749929190988,351.0371,"0"
"3891",360,36000201,16,0,-2.8152,-1.31165596565762,229.4465,"0"
"3892",360,36000074,16,1,-1.6873,-0.228744788622312,415.562,"0"
"3893",360,36000387,16,0,-3.3554,-1.8303088762299,442.2369,"0"
"3894",360,36000090,16,1,-1.6609,-0.20339781187461,315.9262,"1"
"3895",360,36000008,16,0,0.3946,1.77011395725038,384.8434,"1"
"3896",360,36000258,16,1,-0.1416,1.25530149770048,413.8351,"1"
"3897",360,36000261,16,1,-5.3208,-3.71731448607581,268.4737,"0"
"3898",360,36000203,16,0,-1.1678,0.270033787909157,300.7898,"0"
"3899",360,36000243,16,0,0.088,1.47574338638504,387.2208,"0"
"3900",360,36000378,16,1,-1.7288,-0.268589467979493,289.3304,"1"
"3901",360,36000070,16,1,-1.5047,-0.0534281994507114,432.303,"1"
"3902",360,36000176,16,1,-1.4767,-0.0265450422940586,396.3382,"1"
"3903",360,36000318,16,0,-1.4244,0.0236688548235463,453.9213,"1"
"3904",360,36000338,16,0,-1.1802,0.258128389739783,403.5486,"0"
"3905",360,36000186,16,0,0.1258,1.51203564854652,360.9836,"0"
"3906",360,36000060,16,1,-1.4238,0.0242449224769033,285.6443,"0"
"3907",360,36000046,16,0,-3.1006,-1.58567214610436,359.9369,"0"
"3908",360,36000022,16,1,-1.722,-0.262060701241449,382.8792,"1"
"3909",360,36000226,16,0,0.0165,1.40709532436001,441.075,"0"
"3910",360,36000072,16,1,1.1241,2.47051621245675,467.3053,"1"
"3911",360,36000071,16,1,-1.45,-0.00091003171967897,317.6859,"1"
"3912",360,36000155,16,1,-1.2319,0.208490560275534,280.9658,"0"
"3913",360,36000058,16,1,-0.6985,0.72061470410977,346.8404,"0"
"3914",360,36000024,16,1,-2.3175,-0.833807847198118,365.8325,"0"
"3915",360,36000226,16,0,-0.3263,1.07796867174213,431.4378,"1"
"3916",360,36000225,16,0,-0.0312,1.36129794591814,386.6182,"0"
"3917",360,36000385,16,1,-1.5339,-0.081463491914078,537.6331,"0"
"3918",360,36000095,16,1,-1.867,-0.401277050802687,357.4868,"0"
"3919",360,36000226,16,0,-0.8215,0.602520835171617,449.7683,"1"
"3920",360,36000065,16,0,-0.6054,0.810001201655641,367.9981,"0"
"3921",360,36000179,16,0,-0.7605,0.661087713262896,282.4201,"1"
"3922",360,36000081,16,1,-1.1679,0.269937776633598,388.6427,"1"
"3923",360,36000024,16,1,-1.8449,-0.380058558904043,350.9978,"0"
"3924",360,36000286,16,0,-1.4146,0.0330779598283748,407.2241,"0"
"3925",360,36000082,16,0,-1.5487,-0.0956731606968801,429.1647,"1"
"3926",360,36000335,16,1,-1.665,-0.207334274172549,383.4378,"1"
"3927",360,36000184,16,1,-1.9117,-0.444194090977772,334.7585,"1"
"3928",360,36000105,16,1,-3.2038,-1.68475578248174,350.2471,"1"
"3929",360,36000201,16,0,-2.7274,-1.2273580657164,399.5817,"0"
"3930",360,36000371,16,0,-2.693,-1.19433018692394,354.1622,"0"
"3931",360,36000060,16,1,-2.3203,-0.836496162913784,323.6005,"0"
"3932",360,36000233,16,0,-1.7575,-0.296144704065062,387.1456,"0"
"3933",360,36000373,16,1,-1.3886,0.0580408914738381,446.0307,"1"
"3934",360,36000297,16,1,-2.1918,-0.713121673819859,304.0546,"0"
